Actor_ID,Actor_Name,# times in DS
72865,Anna Geislerová,1
72864,Tim Kelleher,1
72862,Brock Pierce,1
72858,Jonathan Cake,1
72857,Anna Madeley,2
72856,Joseph Beattie,1
72855,Felicity Jones,10
72789,Ciro Petrone,1
72764,Yoshino Kimura,1
72755,MacInTalk,1
72754,Elissa Knight,2
72753,Lindsey Collins,1
72731,Nick Cheung,1
72717,Dawn Addams,1
72708,Lynsey Baxter,1
72705,Hilton McRae,2
72689,Victoria Silvstedt,1
72680,Ron Carey,1
72674,Paulina Gálvez,1
72673,Irene Montalà,2
72666,Jean-Philippe Écoffey,1
72662,Nazzareno Zamperla,2
72638,Tracy Letts,3
72637,Bob Neill,1
72631,José Luis Gómez,1
72622,Matt Cooper,1
72620,Dan Rosen,1
72612,Camille Cooper,2
72605,Mitsuko Baisho,1
72580,David Leary,1
72578,Jeff Pilson,1
72577,Zakk Wylde,1
72576,Jason Bonham,1
72573,Dror Harazi,1
72569,Ronny Dayag,1
72567,Ron Ben-Yishai,1
72546,Avi Kleinberger,1
72542,Guich Koock,1
72541,Judie Aronson,1
72495,Nenji Kobayashi,1
72494,Rie Miyazawa,1
72483,Cheng Tai-Shen,1
72466,Colin Farrell,14
72443,Alexia Robinson,1
72440,Brendan Fehr,1
72427,Alan Rudolph,1
72421,Joel Brooks,1
72408,Clarence Felder,1
72398,Ken Tanaka,1
72389,Eiji Okuda,1
72328,Bruce Myers,1
72316,Edna Doré,1
72315,Ben Crompton,2
72308,Paul Jesson,1
72306,Alison Garland,1
72305,Lesley Manville,3
72286,Natacha Koutchoumov,1
72255,Céline Sallette,1
72231,Beth DePatie,1
72202,Shidou Nakamura,1
72191,Pupi Avati,1
72135,James McBride,2
72132,Danny Pino,1
72129,Jennifer Lawrence,4
72128,José María Yazpik,1
72118,Anil Kapoor,1
72117,Matt Birman,2
72100,Joseph May,1
72095,Lee Pace,7
72090,Jacques Boudet,1
72059,Franchot Tone,2
72055,Tawny Kitaen,1
72028,Arye Gross,1
72003,Tara Summers,2
71949,Bernard Hepton,1
71913,Bokeem Woodbine,4
71900,Adrian Paul,1
71896,Travis Smith,1
71888,Lynnsee Provence,1
71887,Glenda Pannell,1
71886,Natalie Canerday,2
71885,Barlow Jacobs,1
71861,Liliana Mumy,1
71858,Jerry Tondo,1
71821,Bernadette Quigley,1
71815,Emily Meade,3
71810,Julianne Michelle,1
71797,Alex Gibney,2
71781,Ben Wright,1
71779,Betty Lou Gerson,1
71771,Garry Sweeney,1
71770,Stephen McCole,3
71732,Peter Masterson,2
71728,Tom Poston,1
71727,Betty White,1
71725,Jake Sandvig,1
71686,Christopher Gehrman,1
71675,Nicholas Brendon,1
71659,Charles Gunning,2
71658,Bill Wise,2
71610,Anders Danielsen Lie,1
71586,Alfie Allen,2
71580,Benedict Cumberbatch,5
71566,Richard Jones,1
71565,Heather Kafka,4
71562,Buck Taylor,2
71561,Jo Harvey Allen,1
71555,Andrew Wilson,5
71552,Ari Graynor,1
71551,Lorene Scafaria,1
71536,Matthew Wood,1
71535,Tom Kane,3
71533,Clare Clifford,1
71531,Deepak Chopra,1
71530,Romany Malco,8
71518,Richie Chance,1
71517,Mandy Amano,1
71514,Christoph Bach,1
71507,Marc-André Grondin,1
71467,Leary,3
71403,Rob Riggle,9
71402,Andrea Savage,1
71378,Olivier Loustau,1
71374,Christian Friedel,1
71347,Tom Signorelli,2
71283,Beatriz Batarda,1
71282,Kate Magowan,2
71281,Paul Kaye,4
71271,Tarun Arora,1
71266,Lynne Thigpen,4
71248,James Laurenson,1
71241,Justin Henry,1
71189,Cobie Smulders,5
71186,Bjørn Sundquist,1
71177,Consuelo De Haviland,1
71146,Ted Knight,1
71128,Ashley Scott,2
71090,Raj Babbar,3
71084,Paul Higgins,1
71083,Kate Dickie,2
71078,David S. Lee,2
71072,Nancy Baldwin,3
71070,Amanda Seyfried,7
71057,Zhou Xun,1
71052,Shuangbao Wang,1
71051,Wang Baoqiang,3
71041,Weird Al Yankovic,1
71019,Victoria Medlin,1
70987,Gordon T. Dawson,1
70985,Gig Young,1
70984,Isela Vega,1
70961,Bernice Stegers,1
70958,Nick Stabile,1
70947,Tad Horino,1
70939,Alberto Morin,1
70904,Michelle Dockery,1
70883,Tusse Silberg,1
70874,Lazar Ristovski,2
70859,Stu Silver,1
70851,Jack Black,11
70843,Brian Bedford,1
70834,Barbara Bosson,1
70830,Faye Grant,2
70785,Anita Briem,1
70784,Paul Nevens,1
70783,Ken Carpenter,1
70782,Richard Marcus,2
70776,Kellee Stewart,2
70775,Hal Williams,1
70767,Drea de Matteo,3
70753,Bill Kerr,1
70743,Brad Hall,1
70696,Kimberly Williams-Paisley,3
70690,Ken Lo,3
70689,Mallika Sherawat,1
70685,Ger Ryan,1
70673,Lo Lieh,1
70643,Jordan Garrett,2
70627,Nobuko Miyamoto,1
70626,Tsutomu Yamazaki,1
70624,Neil Innes,2
70591,Philip Chan Yan-Kin,2
70577,Ghassan Massoud,1
70572,Ilan Mitchell-Smith,1
70569,Doug McKeon,1
70564,Patricia Owens,1
70556,Ken Olandt,1
70548,Mikhail Ulyanov,1
70519,Andrew Shim,1
70518,Jo Hartley,2
70517,Thomas Turgoose,2
70488,Olimpia Carlisi,1
70456,Emily Browning,4
70441,Janet-Laine Green,1
70440,Robin Gammell,1
70437,Ng Man-Tat,3
70417,Michael Sheard,2
70403,Dara Singh,1
70377,Beth Ehlers,1
70364,Margarita Isabel,1
70324,Keiju Kobayashi,1
70312,Fabrizio Rongione,1
70303,Zach Gilford,2
70286,Elizabeth Hartman,1
70255,Ken Siu,1
70254,Donald Gibb,3
70233,Ricki Lake,4
70230,Jeremy Theobald,2
70228,Jennifer Angel,1
70227,Gillian El-Kadi,1
70226,Dick Bradsell,1
70225,John Nolan,2
70224,Alex Haw,1
70211,Hiroyuki Miyasako,1
70210,Kanako Higuchi,1
70209,Yusuke Iseya,4
70177,Charlie Rose,1
70176,Shaker Paleja,1
70175,Chelah Horsdal,2
70172,Valerie Curtin,2
70168,Jean-Roger Milo,1
70166,Steve Kalfa,1
70153,Martin Ontrop,1
70146,Wilson Pickett,1
70134,Daisuke Ryû,1
70132,Akira Terao,1
70124,Ikki Sawamura,1
70120,Masane Tsukayama,1
70118,Luke Halpin,1
70117,Hilary Thompson,1
70106,Nicholas Tse,3
70099,Yuki Matsuoka,1
70098,Jūrōta Kosugi,1
70083,Antonella Attili,1
70035,Hara,1
70010,Bernard McKenna,1
70004,Greg Evigan,1
70003,Taurean Blacque,1
69979,Zachary David Cope,1
69951,Milton Berle,2
69924,J. Evan Bonifant,1
69921,Paul Shaffer,2
69899,Zachary Levi,1
69889,Merrie Lynn Ross,1
69865,Jesús Ochoa,2
69855,Jane McGregor,1
69811,King Donovan,1
69810,Dana Wynter,1
69807,Rider Strong,2
69791,Charles Haid,1
69764,Laurence Naismith,1
69740,Patrick Renna,1
69735,Paul Geoffrey,1
69709,Uday Chopra,2
69678,Michael G. Wilson,1
69638,Emily Chu,1
69637,Leslie Cheung,1
69636,Ti Lung,2
69616,Bianca Kajlich,2
69614,Brad Loree,3
69597,Drew Barrymore,11
69588,John Eaves,1
69585,Noel Cunningham,1
69575,Chuck Campbell,2
69570,Jacquelyn Hyde,1
69564,Dorsey Wright,1
69530,Anatoliy Kotenyov,1
69529,María Asquerino,1
69508,Kelly Vitz,1
69507,Dee Jay Daniels,1
69504,Debra Mooney,2
69503,Rebecca Tilney,1
69502,James Lashly,1
69494,Don Stroud,2
69465,Pauline McLynn,2
69423,Maureen Keiller,1
69422,Jessamy Finet,1
69421,Scott Severance,1
69415,Ernie Sabella,2
69405,Brian Krause,2
69399,Alexandra Holden,3
69345,Jason Lively,1
69344,Dana Hill,2
69310,Ricardo Darín,1
69301,Hal Scardino,1
69300,Gene Saks,1
69298,Michael McGlone,1
69294,Stanley Swerdlow,1
69287,Eriko Hatsune,1
69225,orianka Kilcher,2
69210,Chyler Leigh,1
69157,Dick Beebe,1
69130,Kathleen Kinmont,1
69129,George P. Wilbur,4
69128,Nelly,1
69127,Michael Irvin,1
69122,Heather Graham,10
69119,Garikayi Mutambirwa,1
69070,Lance Kerwin,1
69056,Stacey Pickren,1
69055,Jessica Harper,1
69054,Brooke Adams,1
69052,Harry Nilsson,1
69036,Christian De Sica,1
69033,Vivian Wu,2
69010,Brad Davis,1
68993,Godfrey Reggio,1
68954,Edward Graydon Carter,1
68918,Ai Kobayashi,1
68903,Hwang Jung-min,2
68898,Sandy Baron,3
68897,John Harkins,1
68890,Neal,1
68884,John Collin,1
68863,Dana Belben,1
68851,Ricky Dean Logan,2
68842,John Cho,9
68816,Adèle Haenel,1
68812,Ed Asner,1
68769,Julie Gonzalo,3
68764,Rachel Hayward,1
68763,Dean Winters,1
68762,James D.R. Hickox,1
68759,Terry Farrell,1
68758,Kevin Bernhardt,1
68750,Robert Townsend,2
68731,Bob Dermer,1
68728,Eva Almos,1
68686,Fulton Mackay,1
68681,Paul Koslo,4
68672,Wolfgang Bodison,3
68653,Claire Du Brey,1
68643,Jerry Mathers,1
68642,Mildred Dunnock,2
68635,Salvatore Cascio,1
68634,Tanja Reichert,1
68609,Solange Knowles,1
68561,Eric Kot,1
68559,Gary Daniels,1
68539,Simon Yates,1
68538,Joe Simpson,1
68537,Ollie Ryall,1
68536,Richard Hawking,1
68535,Nicholas Aaron,1
68534,Brendan Mackey,1
68528,Adam Storke,1
68527,William R. Moses,1
68497,Dean Jacobson,2
68496,Jeremy Sylvers,1
68495,Perrey Reeves,4
68494,Justin Whalin,2
68457,James Frawley,1
68456,Richard Hunt,1
68455,Jerry Nelson,1
68447,Bo Greigh,1
68436,Gregg London,1
68430,Tia Texada,2
68411,Sô Yamamura,1
68384,Claire Rushbrook,1
68382,Peter Elbling,1
68380,Joshua Shalikar,1
68379,Daniel Shalikar,1
68330,Acqua,1
68321,Michael Carman,1
68307,Luke Mably,1
68301,Will Sampson,3
68296,John P. Whitecloud,1
68287,Callum Blue,2
68278,Peter Mensah,2
68277,Christina Cabot,1
68225,Beth Toussaint,1
68224,Liz May Brice,2
68223,David Roberson,1
68210,Ken Lipper,1
68186,Dominic Chianese,3
68180,Gary Grubbs,6
68163,Alfonso Postiglione,1
68130,Sean Marshall,1
68122,Tim Daly,2
68109,Sheila Kelley,1
68108,Chris Gartin,1
68091,Cleavon Little,4
68014,Ben Silverstone,1
68000,Colleen Haskell,1
67979,Michael Eklund,3
67978,Ona Grauer,4
67977,Tyron Leitso,1
67967,Adriano Celentano,1
67949,Sonny Bono,1
67937,Paul Greco,1
67931,Daft Punk,1
67893,Larry B. Scott,2
67882,Marne Maitland,1
67857,John Buckwalter,1
67854,Remy Sweeney,1
67850,Riley Smith,1
67849,Mary-Kate Olsen,1
67838,Marianne Hagan,1
67837,Jacki Weaver,2
67833,Eric Stuart,2
67832,Rachael Lillis,3
67830,Veronica Taylor,3
67829,Vivean Gray,1
67817,Alexander Pollock,1
67811,Hanna María Karlsdóttir,1
67805,Claudia Stedelin,2
67784,Ross Bickell,2
67778,Jonathan Lipnicki,1
67773,Steve Martin,11
67767,Hal Needham,2
67764,Jerry Reed,2
67737,Tuva Novotny,2
67714,Ramzy Bedia,1
67711,French Stewart,1
67704,Hugh Dillon,1
67685,Richard Carlson,1
67676,Kenneth More,1
67674,Rudy De Luca,1
67602,Corbin Bleu,4
67601,Lucas Grabeel,1
67600,Ashley Tisdale,2
67599,Vanessa Hudgens,2
67581,Heather Litteer,2
67580,Nick Damici,4
67579,Edward Edwards,1
67569,Steven M. Martin,1
67567,Christopher Cazenove,1
67538,Jessica Bowman,2
67524,Leo Rossi,3
67523,Bernie Coulson,1
67520,William S. Taylor,1
67519,Ashlyn Gere,1
67513,Shirley Stoler,1
67505,Dmitriy Orlov,1
67453,Danso Gordon,1
67449,Stanley Baker,1
67422,Peter Jordan,1
67393,Buddy Hackett,2
67392,Samuel E. Wright,2
67386,Juliette Brewer,2
67378,Travis Tedford,1
67370,Frankie Darro,1
67369,Don Brodie,1
67351,Brent Roam,1
67345,Fadi Abi Samra,1
67323,Margherita Buy,1
67320,Kseniya Rappoport,1
67290,Verna Felton,1
67274,Dolly Parton,1
67247,Atanas Srebrev,1
67246,George Zlatarev,1
67230,Bill Thompson,2
67228,Kathryn Beaumont,1
67222,Chingmy Yau,1
67212,Том Ву,1
67206,Andrew Howard,3
67205,Terence Maynard,1
67193,Hansi Jochmann,2
67174,Fabrizia Sacchi,1
67153,David Tristan Birkin,2
67147,Israel Aduramo,2
67144,Andrea Renzi,1
67141,Lucia Poli,1
67123,William Kircher,2
67119,Matthew Sunderland,1
67070,Herman Osorio,1
67059,Grant Swanby,2
67047,Paul Chu Kong,1
67028,Hugh Fraser,2
67015,Michael Gross,1
67003,Sven Wollter,1
66994,David Gianopoulos,1
66986,John Franklin,1
66962,Jenny Bicks,1
66934,Steve Adams,2
66896,Raven-Symoné,4
66877,Rena Riffel,1
66840,Alain Attal,1
66838,Florence Thomassin,1
66823,Joseph Kahn,1
66816,Terele Pávez,1
66815,Armando De Razza,1
66813,Robert Swenson,1
66804,Gregory Hines,7
66792,Valentin Ganev,1
66791,Anastasia Hille,2
66785,Richard Joseph Paul,1
66776,Liza Minnelli,1
66762,Charlie Yeung,1
66761,Leon Lai,1
66749,Donohue,1
66743,Matt Bomer,2
66741,Taylor Handley,1
66717,Anthony Wong,3
66713,Arthur Burghardt,1
66684,Johnathan Hallgrey,1
66681,Matt Bettinelli-Olpin,1
66677,Loredana Nusciak,1
66676,José Bódalo,1
66667,Scott Michael Morgan,2
66664,Algerita Wynn Lewis,1
66661,Ron Fassler,1
66657,Allan Havey,4
66653,Gregg Daniel,1
66650,Rio Ahn,2
66646,Atticus Shaffer,2
66637,Lily Mariye,1
66623,Hayley Marie Norman,3
66613,Leueen Willoughby,2
66612,Lisa Harrow,1
66606,George Wendt,5
66605,Todd Solondz,1
66600,Michael McGruther,1
66585,Gregory Cruz,1
66580,Scott Adsit,6
66579,Bonnie Somerville,1
66571,Mitch Rouse,1
66561,Corinne Reilly,1
66560,Craig Susser,3
66559,Lilly McDowell,1
66558,Christine Barger,1
66557,Selma Stern,1
66556,Emily Nelson,1
66555,Whitney Cummings,3
66554,Kadeem Hardison,4
66547,Kierstin Koppel,1
66546,Chris Carberg,1
66545,Lisandra Vazquez,1
66543,Cree Ivey,1
66542,Brian Patrick Clarke,1
66541,Donté Bonner,1
66540,Arnie Pantoja,1
66539,Libby Mintz,1
66538,Adam Hendershott,1
66537,Crystal Hunt,2
66536,Jack Carpenter,1
66527,Martin Spanjers,1
66526,Jackie Long,1
66525,Jesse Garcia,1
66524,Noureen DeWulf,1
66507,Donna Leslie,1
66506,Mackenzie King,1
66505,Hunter A. King,1
66504,Jennifer Walsh,1
66503,Caroline Fogarty,1
66502,Nathan Dean,2
66501,Cindy Drummond,1
66500,Sarah Hunley,2
66499,Lauri Johnson,1
66498,Heidi Sulzman,1
66497,Darby Stanchfield,1
66496,Adrienne Shelly,2
66446,Lucy Punch,5
66443,Amara Karan,1
66442,Tamsin Egerton,3
66441,Talulah Riley,1
66431,Jodie Whittaker,1
66304,Jason Ronard,1
66288,Roberts Blossom,3
66264,Andrew Lauren,1
66263,Miranda Bailey,1
66260,Dean Wareham,2
66259,Britta Phillips,1
66233,Ilona Elkin,1
66226,Buddy Van Horn,1
66223,Sondra Locke,3
66201,Ralph Strait,1
66200,Michael Currie,3
66194,Raymond Singer,1
66145,Darius McCrary,1
66143,Cristián de la Fuente,2
66131,Tracey Cherelle Jones,2
66125,Bey Logan,1
66107,John Murray,2
66101,Michael Boatman,1
66094,Annie Golden,2
66079,Madolyn Smith Osborne,1
66076,Fraser Clarke Heston,1
66072,Michael Buffer,2
66069,Daoud Heidami,1
66056,Miki Lee,1
66055,Richard Norton,2
66032,Philippe Duquesne,2
66027,Sergej Trifunović,1
65992,Max Mok Siu-Chung,1
65990,Paul Fonoroff,1
65987,Rosamund Kwan,1
65986,David Chiang,1
65975,Yuen Cheung-Yan,1
65966,Kent Cheng,3
65924,Christopher Wynkoop,1
65923,Dave Attell,1
65921,Mario Joyner,1
65920,J.B. Smoove,3
65897,George Foundas,1
65885,Miles Anderson,1
65871,Amanda Schull,1
65851,John Clements,1
65838,Jeremy Sumpter,1
65831,Robert LaSardo,4
65829,Wood Harris,2
65827,Keith David,21
65811,Brent Chapman,3
65808,Fulvio Cecere,6
65797,Catherine Dent,1
65776,Martha Burns,1
65772,Shaun Sipos,1
65765,Rocco Sisto,3
65764,Kirsten Bishop,1
65763,Jessica Meyer,1
65762,Jordan Bridges,1
65761,Richard Sali,1
65760,Marin Hinkle,6
65759,Jack McCormack,1
65758,Stephen Joffe,1
65757,Daniel Henson,1
65756,Melissa Errico,1
65753,Richard Saperstein,1
65749,Catherine McGoohan,2
65748,Richard Fancy,3
65747,Dane Garretson,1
65746,Laird Stuart,1
65745,Julie Osburn,2
65744,Harris Laskawy,1
65743,Jacob Young,1
65742,Ulysses Lee,1
65741,Brandon Iron,1
65740,Donna Bullock,2
65739,Sung-Hi Lee,1
65738,Brian Kolodziej,1
65733,Rúaidhrí Conroy,2
65732,Brad Hunt,1
65731,Sam Worthington,9
65730,Rick Ravanello,1
65729,Sebastian Tillinger,2
65728,Scott Michael Campbell,1
65727,Sam Jaeger,4
65726,Maury Sterling,5
65720,Mark McCracken,1
65719,Erik MacArthur,1
65717,Jon Hamm,10
65716,Josh Daugherty,2
65715,Robert Bagnell,1
65709,Stephen Zapotoczny,1
65704,Andrew Lowery,1
65699,Andrew Fiscella,1
65683,Alex Vincent,2
65642,John Light,1
65641,Brande Roderick,2
65640,Khary Payton,1
65618,J. A. Preston,1
65606,George Foreman,2
65605,Muhammad Ali,1
65603,Shane,1
65598,Tony Jay,3
65572,Frédérique Bel,2
65571,Stefano Accorsi,1
65568,James Sikking,5
65562,Andy Griffith,1
65561,Kip Pardue,6
65553,Bill Graham,2
65552,Margaret Blye,1
65543,Lisa Andoh,1
65531,Eric Goldberg,1
65529,Irene Bedard,2
65528,Cynthia Stevenson,5
65524,Ioan Gruffudd,3
65505,Arthur Hill,3
65500,Tom Keene,1
65484,Naomi Sheridan,1
65476,Joke Devynck,2
65475,Brad Rowe,3
65451,Oliver Maltman,2
65449,Karina Fernandez,1
65448,Sylvestra Le Touzel,2
65433,Malley,1
65424,Rica Matsumoto,2
65423,Mike Pniewski,4
65422,Vivienne Sendaydiego,1
65421,Elizabeth Rodriguez,4
65409,Fay Masterson,2
65395,James Madio,1
65348,Al Franken,1
65345,Sandrine Holt,1
65344,Esai Morales,3
65334,Michael Des Barres,1
65321,Helmut Schmid,1
65314,Giuseppe Tornatore,1
65303,Mark Wingett,1
65300,Sarah Rose Karr,1
65299,Christopher Castile,1
65298,Brian Henson,1
65278,Sun Zhou,1
65277,Zhang Fengyi,1
65253,Craig Reay,1
65240,Leila Arcieri,1
65239,Susan Ward,1
65236,Bill Goldberg,3
65227,Travis Schuldt,1
65225,Justin Chon,4
65202,Nicholas Elia,1
65198,Kane Kosugi,1
65196,Nadine Velazquez,2
65171,Tim Parati,4
65168,Sara Melson,1
65164,Master P,1
65148,Max Ligosh,1
65147,Blake Willett,1
65146,Bob Sessions,1
65145,Liza Walker,1
65144,Ethan Browne,1
65143,Peter Y. Kim,1
65142,Darren Lee,1
65141,Laurence Mason,2
65134,DJ Pooh,2
65131,Dax Garner,1
65130,Carrie Fleshman,1
65129,Rob Fleming,1
65128,Candace Elaine,1
65127,Adamo P. Cultraro,1
65126,Paul Diaz,1
65125,Rebekah Chaney,1
65124,Troy Brenna,1
65123,Shirly Brener,2
65122,Richard Bairos,1
65121,Jarrod Bunch,1
65059,David Tom,2
65058,Tushka Bergen,1
65054,Rainer Bock,5
65038,Heidi Kling,1
65031,Michael Legge,1
65023,Daniel Pollock,1
65020,Victoria Rowell,1
65019,Lane Smith,6
65017,Natalija Nogulich,1
65007,Vanessa Paradis,1
65002,Dana Delany,2
65001,Shawn Schepps,2
64999,Megan Ward,1
64998,Pauly Shore,3
64986,Clare-Hope Ashitey,1
64951,Neil Ross,4
64948,Cathy Cavadini,2
64944,Keith Charles,1
64932,Tammy Lauren,2
64930,Bob Newhart,2
64929,Jack Gilford,2
64928,Art Garfunkel,1
64917,Pascale Hutton,1
64916,Helena Bereen,1
64915,Janet Kidder,1
64914,Emily Perkins,1
64908,Lisa Gay Hamilton,2
64897,Barbara Tyson,1
64896,Michael Wong,1
64895,Anita Yuen,1
64880,Choi Min-sik,3
64872,Larry Roberts,1
64871,Barbara Luddy,2
64870,Peggy Lee,1
64856,Michael Jai White,5
64829,Heather Hach,1
64825,Harry Hamlin,2
64805,Billy Brown,1
64796,Tom Holland,2
64778,Nancy Everhard,1
64772,Marina Glezer,1
64753,Kesun Loder,1
64734,Barbara Bingham,1
64733,Jensen Daggett,2
64731,Tiffany Paulsen,1
64730,Todd Caldecott,1
64722,John Carl Buechler,1
64715,Patrick Van Horn,1
64707,Yu Cheng-Hui,1
64681,Mark DiSalle,1
64680,Tony Alcantar,1
64674,Mike Dopud,5
64673,Jennifer Clement,1
64670,Philip Granger,1
64662,Dennis Chan,2
64655,Dennis Alexio,1
64624,Marium Carvell,1
64590,Judith El Zein,1
64541,Wladimir Yordanoff,2
64497,Lee Jung-Jin,1
64474,Gil Hacohen,1
64470,Katie Stuart,2
64454,Gi Ju-bong,2
64453,Jo Jae-hyeon,2
64447,Mitch Carter,2
64440,Chen Bolin,1
64439,Fan Bingbing,1
64436,Daniel Wu,1
64435,Jaycee Chan,1
64434,Charlene Choi,1
64433,Gillian Chung,1
64416,Lukács Bicskey,1
64374,Josiah D. Lee,1
64371,Vanna Bonta,1
64352,Alexa Sheehan,1
64351,Eloy Casados,1
64344,Billy Gardell,2
64342,Craig Robinson,7
64341,Amanda Brooks,1
64331,Shim Hyung-Rae,1
64308,Krysta Carter,3
64303,Jennifer Miller,2
64295,Alan Ritchson,2
64236,David Wells,2
64233,Jamison Jones,1
64227,Brandon Trost,1
64224,Reilly,2
64223,Wyatt Knight,1
64222,Mark Herrier,2
64221,Dan Monahan,1
64213,Brett DelBuono,2
64212,Dan Duryea,2
64210,Maïwenn,2
64203,C.J. Graham,2
64202,Tom Fridley,1
64201,Renée Jones,1
64200,David Kagen,1
64199,Jennifer Cooke,1
64198,Thom Mathews,1
64189,Ara Celi,2
64182,Bill Barretta,1
64181,Dave Goelz,2
64180,Steve Whitmire,1
64160,Robert Fyfe,2
64154,Sasha Alexander,1
64151,Mike Mitchell,1
64148,Chase Ellison,2
64143,Brian Scannell,1
64136,Misty Upham,1
64135,Charlie McDermott,1
64129,Peter Locke,1
64120,John Matuszak,1
64119,Robert Urich,1
64113,Robert Francis,1
64102,Christopher Adamson,5
64101,John Charles,1
64091,Bruno Lawrence,1
64066,Philip Bolden,2
64062,Traci Lind,2
64057,Dean Cameron,3
64056,Jenny Wright,3
64042,Marie Conmee,1
64041,Declan Croghan,1
64039,Alison Whelan,1
64033,Valorie Armstrong,1
64025,T.J. Lowther,1
64014,Carlos Leal,1
63998,Tammy Grimes,2
63978,Jodi Benson,2
63942,Julie Michaels,1
63936,Dayle Haddon,1
63916,Rodney Eastman,1
63915,Ken Sagoes,2
63914,Tuesday Knight,1
63911,Iain Cuthbertson,1
63903,Leslie Bevis,1
63871,Joey Cramer,1
63859,Scott Gibson,2
63858,Laura de Carteret,2
63857,Michael Cram,1
63813,Rothaford Gray,2
63797,Alistair Abell,2
63791,Jay Brazeau,6
63769,Ane Dahl Torp,1
63758,Gitte Witt,1
63741,Entremont,1
63739,Judy Tenuta,1
63738,Brandon Beemer,1
63737,Dennis Lee Kelly,1
63736,Christina R. Copeland,1
63735,Misti Traya,1
63734,Reagan Dale Neis,1
63733,Henry Cho,1
63732,Ty Hodges,1
63731,Marcus Coloma,1
63706,Renji Ishibashi,2
63681,Julie Warner,1
63680,Tarah Paige,1
63677,Maddy Curley,1
63676,Nikki SooHoo,1
63674,Kate Lacey,1
63663,Hayley McFarland,1
63662,Marc Lynn,1
63661,Jenny Mollen,1
63646,Frank Thomas,1
63640,Christopher Lee Philips,1
63611,Nickolas Grace,1
63608,Jason Watkins,3
63584,Francis Ng,1
63582,Hui Siu-Hung,1
63581,Ding Xiao-Lung,1
63566,Michael Adamthwaite,3
63564,Nels Lennarson,1
63563,Veena Sood,1
63548,Brandon Craggs,1
63547,Claudette Mink,1
63546,Shane Daly,1
63544,Steven Culp,3
63537,Scotch Ellis Loring,2
63522,Sofía Vergara,5
63514,Rory Rosegarten,1
63494,Kirby Heyborne,2
63484,Fenton Quinn,1
63470,Jennifer Lyons,1
63449,Josh Miller,1
63436,Jun Ji-hyun,2
63423,Johnny Martin,1
63392,Robert Dunbar,1
63391,Oench,1
63390,Dan Dillon,1
63389,Lillian Crane,1
63388,Estelle Cook,1
63387,Jack Coogan Sr.,1
63386,Frances Cochran,1
63385,Elsie Codd,1
63384,Bliss Chevalier,1
63383,Frank Campeau,1
63382,F. Blinn,1
63381,Nellie Bly Baker,1
63380,Beulah Bains,1
63378,Carl Miller,1
63367,Eanna MacLiam,1
63364,Brian Gleeson,1
63362,Ned Dennehy,5
63342,James Bulleit,2
63311,Shaun Evans,2
63303,Peter Cornwell,1
63296,J.C. MacKenzie,2
63295,Brien,1
63280,Ethan Cohn,1
63279,Anna Deavere Smith,3
63275,Sandra McCoy,1
63240,Dave Holmes,1
63239,Kathryn Fiore,1
63238,Brandon Molale,4
63236,Alejandra Gutierrez,1
63235,Cedric Yarbrough,5
63234,Wendi McLendon-Covey,5
63232,Mary Birdsong,3
63231,Niecy Nash,3
63220,Kerri Kenney-Silver,3
63214,Sonny Carl Davis,4
63213,Gina-Raye Carter,1
63208,Tommy Chong,5
63192,Nicole Miller,1
63141,Ron Donachie,2
63110,Jay Jablonski,2
63109,Joshua Alba,1
63107,Corri English,2
63078,Ian Virgo,1
63046,Kelly Jo Minter,2
63006,Ram John Holder,1
63003,Ricci Harnett,1
63001,Levente Törköly,1
62976,Eleanor Matsuura,2
62972,Tim Plester,2
62965,Miranda Hart,1
62961,Sarah Hadland,1
62960,Robert Webb,1
62941,John Hyams,1
62940,Anezka Novak,1
62939,Antonin Hausknecht,1
62938,Ho Hon Chou,1
62937,Sai-Kit Yung,2
62936,Scott Bellefeville,1
62935,Nikita Lespinasse,1
62934,Andrew Blanchard,1
62933,Alvin Van Der Kuech,1
62932,Jemima Rooper,3
62918,Ben Ratner,1
62917,John Callander,1
62916,Brad Sihvon,1
62915,Kyle Cassie,1
62911,JR Bourne,1
62894,Bruce Wagner,1
62893,Craig Wasson,1
62892,Anatole Taubman,2
62879,Chris Geere,1
62866,Brittney Irvin,1
62863,Jorma Taccone,1
62862,Danny McBride,5
62861,Andy Samberg,4
62856,Seth Meyers,2
62849,Tom Lenk,2
62846,Charlie Dell,3
62845,Beverly Polcyn,1
62842,Eddie Griffin,3
62836,Derek Waters,1
62833,Charles Rahi Chun,1
62831,Will Forte,6
62824,Gary J. Tunnicliffe,1
62818,Chauntae Davies,1
62817,Treach,2
62816,Josh Zuckerman,1
62787,Rio Hackford,1
62784,Billy Slaughter,9
62766,Koji Kataoka,1
62762,Bess Wohl,1
62761,Shawn Pyfrom,1
62760,Zena Grey,3
62752,Damon Herriman,1
62747,Chad Michael Murray,2
62737,Lenore Thomas,2
62736,Jenny Strubin,1
62735,Dorian Kingi,2
62734,José Taitano,1
62733,Nancy Lollar,1
62732,David Gee,1
62731,Rich Komenich,3
62730,Annabel Armour,1
